,videoId,title,description,publishedAt,commentCount,dislikeCount,favoriteCount,likeCount,viewCount
449,MkBYw5Xu460,ジャルジャルコント『男か女かわからん奴』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T03:19:27.000Z,1261,547,0,22589,2113113
450,KPe5yUQEM6o,ジャルジャルコント『新入社員説明会』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-03T03:15:27.000Z,733,405,0,9736,1339641
451,qF2QnRRC3Uo,ジャルジャルコント『屁の足音』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:30:00.000Z,256,166,0,4931,800380
452,HPn5OeRYs6U,ジャルジャルコント『角刈りのくせにクラスのメインになろうとする奴』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:30:00.000Z,2824,2101,0,30865,4292332
453,Vmgq8cnzBvQ,ジャルジャルコント『めっちゃふざける奴』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:30:00.000Z,2655,1117,0,42283,3988642
454,8a-GKATVSU4,ジャルジャルコント『びっくりした話』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:00:00.000Z,448,226,0,6976,1435688
455,Tf2QxYf9UC0,ジャルジャルコント『芝居観に行った奴ら』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:00:01.000Z,122,80,0,2398,348881
456,-5y0KJpBt2U,ジャルジャルコント『イス取りゲーム』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T14:00:01.000Z,181,109,0,2782,441705
457,D4SSThn4dCo,ジャルジャルコント『理解不能者〜病院〜』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:30:00.000Z,412,211,0,8194,971112
458,_sHOGo0QJ_s,ジャルジャルコント『ハンドイートマン』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:30:01.000Z,541,104,0,7846,593524
459,J8ssZzUX2xE,ジャルジャルコント『変な奴』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:30:01.000Z,931,516,0,10746,1855656
460,cGHB7J9PSF8,ジャルジャルコント『演歌』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:30:03.000Z,206,51,0,3160,386464
461,pfJVE_NI7D0,ジャルジャルコント『ため口』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-02T12:30:01.000Z,1550,1469,0,21869,4523120
462,p1IEmNUUlxs,ジャルジャルコント『落語』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-02T12:00:03.000Z,128,92,0,2467,539269
463,Qgq0L8GT9FI,ジャルジャルコント『水泳部　部活紹介２００２』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:00:02.000Z,148,17,0,1998,123876
464,hF2t1QmSMj4,ジャルジャルコント『幼なじみ』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:00:03.000Z,688,494,0,13902,2529803
465,ucKw1CDNI3E,ジャルジャルコント『すごい展開』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルはジャルジャルの公式チャンネルです！ ジャルジャル...,2016-12-02T12:00:03.000Z,482,308,0,11224,1316606
466,xcp1CSHrzCg,ジャルジャルコント『Kumo』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-02T11:30:01.000Z,207,51,0,3451,258318
467,e4t9ZYqCNW0,【MOJAMOJARUJARU debut】ジャルジャル音楽ユニット『モジャモジャルジャル』デビュー会見LIVE！！,モジャモジャルジャルデビューライブのチケットはこちらから購入できます！：http://yoshimoto.funity.jp/ Mojamojaljal is a music unit from Jaljal for Japanese...,2016-12-02T11:05:50.000Z,34,11,0,277,18258
468,vjt6nXEREf0,【MOJAMOJARUJARU debut】ジャルジャル音楽ユニット『モジャモジャルジャル』デビュー会見インタビュー！！,モジャモジャルジャルデビューライブのチケットはこちらから購入できます！：http://yoshimoto.funity.jp/ Mojamojaljal is a music unit from Jaljal for Japanese...,2016-12-02T11:00:03.000Z,14,28,0,144,21923
469,OeS7W1odflE,ジャルジャルコント『柔道』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-02T11:00:02.000Z,270,64,0,1924,242509
470,W4-COSRwS6M,ジャルジャルコント『腕相撲』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-02T06:00:01.000Z,241,311,0,4066,1168690
471,Ly4Wv1wQOng,ジャルジャルコント『熱烈kiss』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-01T12:00:01.000Z,604,149,0,7901,756574
472,vPgimdsgGDc,ジャルジャルコント『しつこいひったくり』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組 『開放...,2016-12-01T12:00:07.000Z,228,115,0,4635,550337
473,pCE7xwxiph0,ジャルジャルコント『同い年家庭教師』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-01T11:00:03.000Z,1028,613,0,19824,3025885
474,bKjp-iqVT-0,ジャルジャルコント『しりとり』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-01T10:00:01.000Z,75,21,0,828,145617
475,RcJByXnF2kY,ジャルジャルコント「葬式」,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-01T10:00:01.000Z,659,132,0,7582,756813
476,Kez68G9wRSE,ジャルジャルコント『変装』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-01T09:30:00.000Z,225,266,0,5440,1103393
477,tOSDUk-NM64,ジャルジャルコント『変なキャラ練習させられてる奴』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-12-01T09:00:01.000Z,245,125,0,5402,763603
478,_diftCy3Uho,ジャルジャルコント『水泳部　部活紹介　１９９５』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-11-30T14:04:51.000Z,250,72,0,1934,224053
479,1N9epOTQmXQ,ジャルジャルコント『人間シュレッダー』,ジャルジャル公式LINEも登録お願いします！！：https://live.line.me/r/channels/121 このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放...,2016-11-30T13:30:00.000Z,577,329,0,5879,1007368
480,MYimeqLGM50,ジャルジャル即興コント『タレソカレ』【コミックゼノン】,コミックゼノンHP:http://www.comic-zenon.jp/ このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも...,2016-11-24T10:00:01.000Z,7,1,0,66,2961
481,X4Clpi7j-6o,ジャルジャル即興コント『よこしまな江口君』コミックゼノン,このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2016-10-27T10:00:02.000Z,10,0,0,77,4786
482,DGoq0mhKPY4,ジャルジャル即興コント『文豪アクト』コミックゼノンコラボコント,コミックゼノンHP:http://www.comic-zenon.jp/ このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも...,2016-09-29T10:00:00.000Z,4,0,0,43,2050
483,SeZ1t1e_MN8,ジャルジャル即興コント『疫病神とバカ女神』【コミックゼノンコラボコント】,コミックゼノン：http://www.comic-zenon.jp/ このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも...,2016-07-28T10:00:01.000Z,5,0,0,37,2017
484,MXxW7Ncur30,ジャルジャル即興コント『しあわせのポポチ』【コミックゼノンコラボコント】,この動画はコミックゼノンの漫画『しあわせのポポチ』というタイトルでジャルジャルが即興コントします！ コミックゼノンHP：http://www.comic-zenon...,2016-06-30T10:00:01.000Z,7,0,0,70,2274
485,HBRvHged0L0,ジャルジャル即興コント『フルーチェが牛乳と混ざってだんだん固まっていくようなしりとり』,このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2016-06-22T10:36:38.000Z,58,6,0,931,42195
486,-GpmoyV0gUA,ジャルジャル即興コント『グレンデル』【コミックゼノン】,この動画はコミックゼノンの漫画『はんなりギロリの頼子さん』というタイトルでジャルジャルが即興コントします！ コミックゼノンHP：http://www...,2016-05-26T10:00:00.000Z,1,3,0,39,1538
487,SHJqb9a2K1Q,ジャルジャル即興コント『たべものけもの』（コミックゼノンコラボコント）,このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2016-04-28T10:00:00.000Z,2,0,0,40,1751
488,RcedvWzCPlw,数え歌のできないジャルジャル福徳,このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2016-02-29T10:00:00.000Z,19,0,0,350,17651
489,i1emitMLZzg,ジャルジャル即興コント『本物のオッチャン到着』,このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2016-01-31T10:00:02.000Z,4,1,0,54,3126
490,o13ZxE-ihkM,ジャルジャル即興コント『オッチャンの話５』,このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2016-01-30T10:00:01.000Z,7,1,0,65,4017
491,_x9VVPG1PeQ,ジャルジャル即興コント『オッチャンの話４』,このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2016-01-29T10:00:02.000Z,4,1,0,70,4654
492,d0Bgjn0BHkc,ジャルジャル即興コント『オッチャンの話３』,このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2016-01-27T10:00:01.000Z,6,2,0,102,5638
493,5WulI0zAf6g,ジャルジャル即興コント『オッチャンの話２』,このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2016-01-26T10:00:00.000Z,14,4,0,104,4222
494,GkB-WwRSSHM,ジャルジャル即興コント『オッチャンがいない』,超コントLIVEチケットはこちら➡http://yoshimoto.funity.jp/ このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコン...,2016-01-25T10:01:01.000Z,8,1,0,83,5512
495,fT3JGXgs-xA,ジャルジャルの最初に作ったネタ,超コントLIVEチケットはこちら➡http://yoshimoto.funity.jp/ このチャンネルは、毎週金曜日22時～LINELIVEで絶賛放送中の番組『開放！ジャルジャルのコン...,2016-01-21T09:00:00.000Z,47,6,0,545,41397
496,cL8ZymqUrhE,奇抜な女芸人Aマッソ,このチャンネルは、毎週金曜日22時～ニコ生で絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2015-12-26T10:00:01.000Z,13,3,0,163,33863
497,J0teb5aqee4,Aマッソ登場！！『笑けずりの裏側』,このチャンネルは、毎週金曜日22時～ニコ生で絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2015-12-25T10:10:50.000Z,13,3,0,134,36887
498,VsDzhkV6_Po,ジャルジャルの空き時間の過ごし方,このチャンネルは、毎週金曜日22時～ニコ生で絶賛放送中の番組『開放！ジャルジャルのコント会議～誰でも参加して意見言うてくれてええんやで...,2015-10-19T10:00:04.000Z,301,31,0,2931,172214
499,Rv1iKuqhp8g,JAM Project福山芳樹に招待状を渡しに行ってきた！,モジャモジャルジャルデビューライブのチケットはこちらから購入できます！：http://yoshimoto.funity.jp/ 今回はJAM Project福山芳樹さんにあっぷくライ...,2015-10-16T10:00:00.000Z,29,8,0,178,19137
